error,feasible,fit_seconds,fpr_gap,meta_best_iteration,model,objective,params_json,protocol_hint,stage,status,threshold,trial,val_f1,val_fpr,val_pr_auc,val_precision,val_recall
,1,2.525129053974524,0.0,419,lightgbm,1.0495532718545981,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.04124135765069534, ""max_depth"": 8, ""min_child_samples"": 232, ""min_split_gain"": 0.6053776627822196, ""n_estimators"": 2530, ""num_leaves"": 76, ""reg_alpha"": 0.03259070393132014, ""reg_lambda"": 0.010621037229165908, ""subsample"": 0.9815496532401, ""subsample_freq"": 1}",mqtt,refine,ok,0.5568546725635541,18,0.9995533550637182,0.0002529020510356339,0.9999983358175994,0.9998098895458262,0.999296952192749
,1,19.66313384892419,0.0,,complex_mlp,1.0486081664891194,"{""batch_size"": 16384, ""depth"": 4, ""dropout"": 0.25655304983422106, ""lr"": 0.0002448875919678215, ""weight_decay"": 1.8747841641334388e-06, ""width"": 384}",mqtt,coarse,ok,0.170243501663208,1,0.9986111903810665,0.0002023216408285071,0.999939522161058,0.9998476132424092,0.997377821691875
,1,19.97196033410728,0.0,,complex_mlp,1.0486092947267265,"{""batch_size"": 32768, ""depth"": 3, ""dropout"": 0.24866011268568955, ""lr"": 0.0004747738550868365, ""weight_decay"": 0.00043497811325994985, ""width"": 640}",mqtt,coarse,ok,0.1783621907234192,2,0.9986115073704233,0.0005058041020712678,0.9999557471260648,0.9996192071893683,0.9976058371969294
,1,19.948685890063643,0.0,,complex_mlp,1.048733322169422,"{""batch_size"": 32768, ""depth"": 3, ""dropout"": 0.12647445622158993, ""lr"": 0.0014000794058187558, ""weight_decay"": 2.201287974686942e-05, ""width"": 256}",mqtt,coarse,ok,0.24194782972335815,3,0.9987351041874709,0.00030348246124276067,0.9999643596390224,0.9997715112625907,0.9977008436573687
,1,5.909122071927413,0.0,,complex_mlp,1.0466101525137506,"{""batch_size"": 65536, ""depth"": 3, ""dropout"": 0.2569178305621722, ""lr"": 0.0006579378291551861, ""weight_decay"": 0.00034365743990779507, ""width"": 256}",mqtt,coarse,ok,0.4933640658855438,4,0.9966263411481844,0.004122303431880832,0.9996762273113221,0.9969010817696153,0.9963517519191305
,1,7.009662420023233,0.0,,complex_mlp,1.0464206223593577,"{""batch_size"": 65536, ""depth"": 2, ""dropout"": 0.21361053066711694, ""lr"": 0.000321572989445342, ""weight_decay"": 1.235192922293244e-06, ""width"": 384}",mqtt,coarse,ok,0.38477155566215515,5,0.9964449345069485,0.004046432816570142,0.9995137570481841,0.9969566705976338,0.9959337234931975
,1,19.7377324400004,0.0,,complex_mlp,1.0488764603012508,"{""batch_size"": 16384, ""depth"": 4, ""dropout"": 0.09031338553909796, ""lr"": 0.0015069935246066737, ""weight_decay"": 0.0005159641220958139, ""width"": 384}",mqtt,coarse,ok,0.43065914511680603,6,0.9988779643611053,0.00035406287144988744,0.9999699188029086,0.9997335262096007,0.9980238656228624
,1,19.667570422869176,0.0,,complex_mlp,1.0485795367675865,"{""batch_size"": 16384, ""depth"": 4, ""dropout"": 0.11609650353274276, ""lr"": 0.00012326085903706493, ""weight_decay"": 7.383645186011859e-07, ""width"": 512}",mqtt,coarse,ok,0.2465631514787674,7,0.9985825857820987,0.00017703143572494372,0.9999390197097576,0.9998666488865182,0.9973018165235236
,1,8.190486129140481,0.0,,complex_mlp,1.0466037471458502,"{""batch_size"": 65536, ""depth"": 3, ""dropout"": 0.26908132926737977, ""lr"": 0.0002942019499966074, ""weight_decay"": 2.022349842863931e-07, ""width"": 256}",mqtt,coarse,ok,0.391483336687088,8,0.9966180913115346,0.004628107533952101,0.9997131166863118,0.9965234241422547,0.9967127764687999
,1,19.924988614860922,0.0,,complex_mlp,1.048828825469544,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.13821722946717782, ""lr"": 0.0029705213608145456, ""weight_decay"": 0.0006017787707204433, ""width"": 384}",mqtt,refine,ok,0.2702038586139679,9,0.9988303871133384,0.00037935307655345083,0.9999687671241111,0.9997144760635767,0.9979478604545109
,1,21.01920018810779,0.0,,complex_mlp,1.0486563149064025,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.13569765096809686, ""lr"": 0.0015583403438884944, ""weight_decay"": 0.00027705729379879675, ""width"": 384}",mqtt,refine,ok,0.18176919221878052,10,0.9986588671707805,0.0002529020510356339,0.9999489547124417,0.9998095492029634,0.99751083073649
,1,19.644427622901276,0.0,,complex_mlp,1.0487904424165373,"{""batch_size"": 16384, ""depth"": 2, ""dropout"": 0.1400798000927569, ""lr"": 0.0009405564305620348, ""weight_decay"": 0.000589493545254335, ""width"": 384}",mqtt,refine,ok,0.41105857491493225,11,0.9987920752527606,0.00012645102551781694,0.999967343275533,0.9999047818552304,0.9976818423652808
,1,22.2740042489022,0.0,,complex_mlp,1.0487046776147277,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.09112240969133847, ""lr"": 0.0012674575273728009, ""weight_decay"": 0.0006105350037605042, ""width"": 640}",mqtt,refine,ok,0.20435404777526855,12,0.9987066834037049,0.000455223691864141,0.9999598842204562,0.9996573256168139,0.9977578475336323
,1,5.436275758082047,0.0,601,xgboost,1.0494948623479525,"{""colsample_bytree"": 0.7499770354260681, ""gamma"": 0.6579205673010109, ""learning_rate"": 0.06511178464258173, ""max_bin"": 256, ""max_depth"": 12, ""min_child_weight"": 1.4558865544191169, ""n_estimators"": 2310, ""reg_alpha"": 1.1879590456698481, ""reg_lambda"": 1.7522185965878738, ""subsample"": 0.7961146375155035}",wifi,coarse,ok,0.48140427470207214,1,0.9994949510020411,0.0036963956853459617,0.9999982269182284,0.999790309148491,0.9991997673135152
,1,4.6918541139457375,0.0,180,xgboost,1.0494847865055579,"{""colsample_bytree"": 0.6723475810228937, ""gamma"": 0.4139086274198729, ""learning_rate"": 0.11983499963810375, ""max_bin"": 256, ""max_depth"": 11, ""min_child_weight"": 3.4514961680164737, ""n_estimators"": 1873, ""reg_alpha"": 0.0539935368846297, ""reg_lambda"": 0.001985089035069668, ""subsample"": 0.7487862690454923}",wifi,coarse,ok,0.5178799629211426,2,0.9994848769803422,0.0037753222836095766,0.9999981905043143,0.9997858293664504,0.9991841057231926
,1,7.307722363853827,0.0,1220,xgboost,1.049326877057329,"{""colsample_bytree"": 0.8269054437559336, ""gamma"": 0.0010621978175769221, ""learning_rate"": 0.014989957867107991, ""max_bin"": 384, ""max_depth"": 12, ""min_child_weight"": 43.00902070899418, ""n_estimators"": 1221, ""reg_alpha"": 0.05308353236870912, ""reg_lambda"": 2.9414169312209033, ""subsample"": 0.6832074990859714}",wifi,coarse,ok,0.5095682144165039,3,0.9993270128248077,0.004406735069718495,0.9999972846504229,0.9997499488701421,0.9989044344674314
,1,6.050000642891973,0.0,648,xgboost,1.0494971227269616,"{""colsample_bytree"": 0.7720690392437692, ""gamma"": 0.008000731071536963, ""learning_rate"": 0.14984861845525968, ""max_bin"": 512, ""max_depth"": 10, ""min_child_weight"": 26.804905353806447, ""n_estimators"": 1430, ""reg_alpha"": 0.007390399670890875, ""reg_lambda"": 0.020292967014166448, ""subsample"": 0.6851387713798003}",wifi,coarse,ok,0.5139108896255493,4,0.999497209287753,0.004367271770586688,0.999998268784173,0.9997522713434653,0.9992422773443909
,1,5.838520877994597,0.0,986,xgboost,1.0493485699413203,"{""colsample_bytree"": 0.9494297203394987, ""gamma"": 0.060355170529566335, ""learning_rate"": 0.02628802809237505, ""max_bin"": 384, ""max_depth"": 4, ""min_child_weight"": 0.9801951884902622, ""n_estimators"": 987, ""reg_alpha"": 1.5480180194333426, ""reg_lambda"": 7.030923064701754, ""subsample"": 0.921321367669653}",wifi,coarse,ok,0.42751792073249817,5,0.9993486955632963,0.005261773217574322,0.9999974875604818,0.9997014733781422,0.998996166639321
,1,8.578649593051523,0.0,1735,xgboost,1.0495168800539652,"{""colsample_bytree"": 0.9361549038083874, ""gamma"": 0.022798907403917264, ""learning_rate"": 0.060583462485342944, ""max_bin"": 512, ""max_depth"": 7, ""min_child_weight"": 7.044280059025002, ""n_estimators"": 1741, ""reg_alpha"": 11.029629032199878, ""reg_lambda"": 0.22019405561421432, ""subsample"": 0.6560039840885861}",wifi,coarse,ok,0.4833856523036957,6,0.9995169617303139,0.0034333070244672455,0.9999983664730232,0.9998052365256883,0.9992288531241144
,1,7.905286665074527,0.0,2129,xgboost,1.0494732270724687,"{""colsample_bytree"": 0.8171815526717815, ""gamma"": 0.9278054064777779, ""learning_rate"": 0.033528083562953455, ""max_bin"": 256, ""max_depth"": 12, ""min_child_weight"": 1.9651691044381008, ""n_estimators"": 2688, ""reg_alpha"": 0.0062111839104599985, ""reg_lambda"": 34.609696107516996, ""subsample"": 0.9010680819623105}",wifi,coarse,ok,0.43673568964004517,7,0.9994733273106645,0.004433043935806367,0.9999979952360836,0.9997485303576839,0.9991982757334845
,1,6.888861641054973,0.0,1577,xgboost,1.0494676200999626,"{""colsample_bytree"": 0.7950732109678332, ""gamma"": 2.231912079792424, ""learning_rate"": 0.019945799626157404, ""max_bin"": 512, ""max_depth"": 4, ""min_child_weight"": 3.733336833334073, ""n_estimators"": 1578, ""reg_alpha"": 0.815796921115107, ""reg_lambda"": 0.003798100813300955, ""subsample"": 0.8051913547390479}",wifi,coarse,ok,0.4183740019798279,8,0.9994677134843803,0.003906866614048934,0.9999981323116465,0.9997783626747819,0.9991572572826395
,1,9.67646981193684,0.0,1969,xgboost,1.0495527232449149,"{""colsample_bytree"": 0.9089219831289347, ""gamma"": 0.0010443336854073309, ""learning_rate"": 0.015053053190378982, ""max_bin"": 512, ""max_depth"": 8, ""min_child_weight"": 4.0392944330279725, ""n_estimators"": 1970, ""reg_alpha"": 0.0013581083569123105, ""reg_lambda"": 0.9650318448689923, ""subsample"": 0.939121700662898}",wifi,coarse,ok,0.4574943482875824,9,0.9995527883219193,0.003525388055774796,0.999998698459911,0.9998000293986631,0.9993056694956968
,1,8.763253919081762,0.0,2071,xgboost,1.04951350959921,"{""colsample_bytree"": 0.9629332446546971, ""gamma"": 0.001296670537499229, ""learning_rate"": 0.04928842420933268, ""max_bin"": 512, ""max_depth"": 5, ""min_child_weight"": 21.07805724893545, ""n_estimators"": 2157, ""reg_alpha"": 0.00026295710250683654, ""reg_lambda"": 0.9286940718137718, ""subsample"": 0.7715957454190817}",wifi,coarse,ok,0.5509501099586487,10,0.9995135903744609,0.002972901867929492,0.9999983844949865,0.9998313442904818,0.9991960383634384
,1,7.958213849924505,0.0,1979,xgboost,1.0494814083345425,"{""colsample_bytree"": 0.8622472890958742, ""gamma"": 0.0030770873351299594, ""learning_rate"": 0.026757233150910758, ""max_bin"": 256, ""max_depth"": 5, ""min_child_weight"": 5.145979598926262, ""n_estimators"": 1980, ""reg_alpha"": 0.0015786099559227428, ""reg_lambda"": 9.890858444770402, ""subsample"": 0.7247080490314949}",wifi,coarse,ok,0.4672575294971466,11,0.9994815115988467,0.003551696921862668,0.9999979347139144,0.999798508966351,0.9991647151827932
,1,6.2673152959905565,0.0,1048,xgboost,1.0495180062674463,"{""colsample_bytree"": 0.7584395387651148, ""gamma"": 0.0005105830058159375, ""learning_rate"": 0.15446132677355912, ""max_bin"": 512, ""max_depth"": 4, ""min_child_weight"": 14.91035290063646, ""n_estimators"": 2847, ""reg_alpha"": 0.2500724991476561, ""reg_lambda"": 2.236752452787824, ""subsample"": 0.9351824183713127}",wifi,coarse,ok,0.527680516242981,12,0.999518084512758,0.003551696921862668,0.9999984350937662,0.9997985237010748,0.9992378026042987
,1,8.88627626397647,0.0,1490,xgboost,1.0494795702315258,"{""colsample_bytree"": 0.7980259170653056, ""gamma"": 0.0013507304065264896, ""learning_rate"": 0.02108175940148549, ""max_bin"": 384, ""max_depth"": 9, ""min_child_weight"": 4.6338163499224, ""n_estimators"": 2349, ""reg_alpha"": 0.0016935209616536079, ""reg_lambda"": 1.2953646558601715, ""subsample"": 0.8284809452747195}",wifi,refine,ok,0.5204920768737793,13,0.999479647891343,0.0036306235201262827,0.9999984468036573,0.9997940324637673,0.9991654609728085
,1,8.152460034005344,0.0,1523,xgboost,1.0495452497674242,"{""colsample_bytree"": 0.8414357684281495, ""gamma"": 0.001177743550635032, ""learning_rate"": 0.01852209080667304, ""max_bin"": 512, ""max_depth"": 7, ""min_child_weight"": 3.3164361973916523, ""n_estimators"": 1524, ""reg_alpha"": 0.0005302358091791302, ""reg_lambda"": 0.6258181612632343, ""subsample"": 0.9213894307124973}",wifi,refine,ok,0.4679396450519562,14,0.9995453163669323,0.003183372796632465,0.9999986680098404,0.9998194198302397,0.9992713631549901
,1,8.022929418832064,0.0,1674,xgboost,1.0495265800618363,"{""colsample_bytree"": 0.9180115781168547, ""gamma"": 0.0012803649452335863, ""learning_rate"": 0.013780970680653261, ""max_bin"": 512, ""max_depth"": 6, ""min_child_weight"": 4.4011825335547785, ""n_estimators"": 1675, ""reg_alpha"": 0.0009698017798157897, ""reg_lambda"": 0.3370572271823952, ""subsample"": 0.9314082522381594}",wifi,refine,ok,0.45052075386047363,15,0.99952665485231,0.0030781373322809787,0.9999985041905268,0.9998253808227847,0.9992281073340991
,1,7.818817559164017,0.0,1775,xgboost,1.049487009005307,"{""colsample_bytree"": 0.8931569034125171, ""gamma"": 0.0008600371706424451, ""learning_rate"": 0.013809840089946557, ""max_bin"": 256, ""max_depth"": 6, ""min_child_weight"": 2.8346495551231614, ""n_estimators"": 1776, ""reg_alpha"": 0.0008822587609653446, ""reg_lambda"": 0.5457009826904221, ""subsample"": 0.9867381591112079}",wifi,refine,ok,0.43322837352752686,16,0.9994871096671435,0.003551696921862668,0.9999979867632708,0.9997985112218055,0.9991759020330235
,1,9.62236806913279,0.0,2325,xgboost,1.0494892500474255,"{""colsample_bytree"": 0.728760356545604, ""gamma"": 0.0007266520291740208, ""learning_rate"": 0.013888001147824878, ""max_bin"": 256, ""max_depth"": 7, ""min_child_weight"": 5.874552876180982, ""n_estimators"": 2327, ""reg_alpha"": 0.000646589121804302, ""reg_lambda"": 0.5408102164074099, ""subsample"": 0.8680214375049853}",wifi,refine,ok,0.4827398955821991,17,0.9994893435434784,0.0033675348592475665,0.9999981300789446,0.9998089556515918,0.9991699357129007
,1,7.6719289110042155,0.0,1274,xgboost,1.049493351773753,"{""colsample_bytree"": 0.7939680724342407, ""gamma"": 0.0006502291608466816, ""learning_rate"": 0.021008124505900633, ""max_bin"": 256, ""max_depth"": 9, ""min_child_weight"": 4.3389722960872374, ""n_estimators"": 1942, ""reg_alpha"": 0.0008522740807820865, ""reg_lambda"": 0.7884944266083271, ""subsample"": 1.0}",wifi,refine,ok,0.5012063980102539,18,0.9994934427317984,0.0031570639305445935,0.9999981808390902,0.9998208931164747,0.9991662067628239
,1,8.887206512037665,0.0,656,catboost,1.0494206019323968,"{""bagging_temperature"": 0.4962011116728271, ""border_count"": 128, ""depth"": 9, ""iterations"": 1322, ""l2_leaf_reg"": 0.8931835287478719, ""learning_rate"": 0.0696377779243786, ""random_strength"": 1.0273236797409109}",wifi,coarse,ok,0.44527380009346906,1,0.9994207132500746,0.004709287029729019,0.9999977736464459,0.9997328404064706,0.9991087809316409
,1,18.72405759105459,0.0,2397,catboost,1.0494246665231528,"{""bagging_temperature"": 0.30941261830317424, ""border_count"": 128, ""depth"": 8, ""iterations"": 2983, ""l2_leaf_reg"": 10.923187998491542, ""learning_rate"": 0.049509354359579226, ""random_strength"": 1.4194086948522544}",wifi,coarse,ok,0.5239656220776554,2,0.9994247711021714,0.003249144961852144,0.9999979084196272,0.9998156457771687,0.9990342019301046
,1,19.201792211970314,0.0,1178,catboost,1.0493544492843254,"{""bagging_temperature"": 3.4445309394812686, ""border_count"": 64, ""depth"": 10, ""iterations"": 2431, ""l2_leaf_reg"": 5.761443798407321, ""learning_rate"": 0.04378031241956807, ""random_strength"": 6.516122914190668}",wifi,coarse,ok,0.44841376571127867,3,0.9993546187288899,0.0039200210470928705,0.9999966111087131,0.999777566457619,0.9989320286979998
,1,5.131204443983734,0.0,687,catboost,1.0493544688693235,"{""bagging_temperature"": 2.262033971279971, ""border_count"": 64, ""depth"": 7, ""iterations"": 3625, ""l2_leaf_reg"": 3.0531075849263614, ""learning_rate"": 0.19441553096136882, ""random_strength"": 0.5853748929268262}",wifi,coarse,ok,0.4791670264112931,4,0.9993546384707095,0.004459352801894238,0.9999966079722793,0.9997469786715708,0.9989626060886296
,1,19.623202312970534,0.0,4497,catboost,1.0493432213287257,"{""bagging_temperature"": 1.2915374646129403, ""border_count"": 64, ""depth"": 6, ""iterations"": 4504, ""l2_leaf_reg"": 1.5510033220812625, ""learning_rate"": 0.01202150732851881, ""random_strength"": 1.9875084245476253}",wifi,coarse,ok,0.4464129308821248,5,0.9993433957928085,0.003275453827940016,0.9999965107183422,0.99981412334148,0.9988731112867861
,1,6.755952338920906,0.0,1085,catboost,1.0494724570630658,"{""bagging_temperature"": 3.718212592515751, ""border_count"": 254, ""depth"": 6, ""iterations"": 3259, ""l2_leaf_reg"": 4.459647098881962, ""learning_rate"": 0.17581857099441398, ""random_strength"": 0.6047128417040643}",wifi,coarse,ok,0.5017942227631846,6,0.9994725533787917,0.0035122336227308604,0.9999980736854819,0.999800743294676,0.9991445788523783
,1,30.360663378844038,0.0,2848,catboost,1.0493892270678382,"{""bagging_temperature"": 4.03028467326536, ""border_count"": 128, ""depth"": 9, ""iterations"": 3898, ""l2_leaf_reg"": 35.29867877762341, ""learning_rate"": 0.04781886672515482, ""random_strength"": 0.046875723479049315}",wifi,coarse,ok,0.484981443000203,7,0.9993893479452136,0.00432780847145488,0.9999975824524918,0.99975445580615,0.9990245066599048
,1,9.791696772910655,0.0,754,catboost,1.0493933343579276,"{""bagging_temperature"": 2.8408138506482628, ""border_count"": 128, ""depth"": 9, ""iterations"": 2751, ""l2_leaf_reg"": 6.38416567998165, ""learning_rate"": 0.11908036448342552, ""random_strength"": 0.14877058526275624}",wifi,coarse,ok,0.48412180882427763,8,0.9993934542296682,0.004340962904498816,0.9999976025651894,0.999753711860789,0.9990334561400892
,1,12.116459385026246,0.0,553,catboost,1.0494795702902306,"{""bagging_temperature"": 4.9334022717425965, ""border_count"": 254, ""depth"": 10, ""iterations"": 4347, ""l2_leaf_reg"": 2.218936294525335, ""learning_rate"": 0.0968576701158867, ""random_strength"": 0.3184549225663166}",wifi,coarse,ok,0.4336717591861043,9,0.9994796688530522,0.004340962904498816,0.999998028743571,0.9997537543139633,0.9992057336336381
,1,12.38786782999523,0.0,2435,catboost,1.049385831576622,"{""bagging_temperature"": 3.8903326748423477, ""border_count"": 128, ""depth"": 6, ""iterations"": 4402, ""l2_leaf_reg"": 20.83610925683523, ""learning_rate"": 0.12081472999164233, ""random_strength"": 1.5696202409829787}",wifi,coarse,ok,0.5407699245481271,10,0.9993859547024081,0.0033543804262036307,0.9999975374842763,0.9998096622886505,0.9989626060886296
,1,6.875165892997757,0.0,1238,catboost,1.0493604315110414,"{""bagging_temperature"": 2.2394047660525223, ""border_count"": 64, ""depth"": 6, ""iterations"": 1764, ""l2_leaf_reg"": 2.895902191763296, ""learning_rate"": 0.18561008218529215, ""random_strength"": 0.4227372789234319}",wifi,coarse,ok,0.48276458048921395,11,0.9993606009306726,0.004183109707971587,0.9999966116073761,0.9997626479531745,0.9989588771385529
,1,26.578909541945904,0.0,1498,catboost,1.0494836963817324,"{""bagging_temperature"": 4.985995408954494, ""border_count"": 254, ""depth"": 10, ""iterations"": 2738, ""l2_leaf_reg"": 5.826283575766878, ""learning_rate"": 0.038142588644194106, ""random_strength"": 0.572696138736594}",wifi,coarse,ok,0.3981898686831484,12,0.9994837908845825,0.004919757958431991,0.9999981099430002,0.9997209421708609,0.9992467520844831
,1,65.7254187031649,0.0,1498,catboost,1.0493390973155157,"{""bagging_temperature"": 6.283210078626377, ""border_count"": 64, ""depth"": 12, ""iterations"": 3375, ""l2_leaf_reg"": 7.020241415414403, ""learning_rate"": 0.02916351910129565, ""random_strength"": 0.2044144895983602}",wifi,refine,ok,0.49716717363296586,13,0.9993392755012235,0.002907129702709813,0.9999964362858446,0.9998350168827747,0.9988440254761869
,1,72.93059465894476,0.0,1498,catboost,1.0494873949868424,"{""bagging_temperature"": 4.845441079087868, ""border_count"": 254, ""depth"": 12, ""iterations"": 3460, ""l2_leaf_reg"": 4.778409324018222, ""learning_rate"": 0.024099217807612195, ""random_strength"": 0.30072336256126114}",wifi,refine,ok,0.43265505482675554,14,0.9994874912810107,0.0038410944488292556,0.9999980741166348,0.9997821009350257,0.999193055203377
,1,66.85319405398332,0.0,1524,catboost,1.0493465730013147,"{""bagging_temperature"": 3.8360855327989425, ""border_count"": 64, ""depth"": 12, ""iterations"": 2735, ""l2_leaf_reg"": 3.496042083432568, ""learning_rate"": 0.020879293002451872, ""random_strength"": 0.26363967525548826}",wifi,refine,ok,0.48791396381188984,15,0.9993467483100703,0.0030781373322809787,0.9999964938248885,0.9998253179921721,0.9988686365466939
,1,26.05660670506768,0.0,1682,catboost,1.0493492076222062,"{""bagging_temperature"": 3.763123742892979, ""border_count"": 64, ""depth"": 10, ""iterations"": 3595, ""l2_leaf_reg"": 4.474256175289534, ""learning_rate"": 0.02971234272063005, ""random_strength"": 0.0602300211217217}",wifi,refine,ok,0.4670618280618956,16,0.9993493790001626,0.003551696921862668,0.9999965724408706,0.9997984557229617,0.9989007055173545
,1,52.31939494097605,0.0,2177,catboost,1.049347314428593,"{""bagging_temperature"": 3.945115581640759, ""border_count"": 64, ""depth"": 11, ""iterations"": 2879, ""l2_leaf_reg"": 5.228090143246088, ""learning_rate"": 0.020864607600585155, ""random_strength"": 0.1967820905865429}",wifi,refine,ok,0.5076656799007596,17,0.9993474871540031,0.0028676664035780057,0.999996545491797,0.9998372584164646,0.9988581954864788
,1,56.26389584201388,0.0,1256,catboost,1.0493428776970117,"{""bagging_temperature"": 4.457135187145211, ""border_count"": 64, ""depth"": 12, ""iterations"": 3559, ""l2_leaf_reg"": 4.711149349221926, ""learning_rate"": 0.03156463892314713, ""random_strength"": 0.18948837254303846}",wifi,refine,ok,0.44475431484071676,18,0.9993430543384714,0.0041304919757958435,0.9999964671708058,0.9997656238920317,0.9989208418477693
,1,48.303889733040705,0.0,1222,lightgbm,1.0495307085525922,"{""colsample_bytree"": 0.9400250873818755, ""learning_rate"": 0.042871553127088145, ""max_depth"": 8, ""min_child_samples"": 259, ""min_split_gain"": 0.17017232436438934, ""n_estimators"": 1390, ""num_leaves"": 203, ""reg_alpha"": 0.991130762899384, ""reg_lambda"": 0.0025150431526058544, ""subsample"": 0.9789925320856248, ""subsample_freq"": 1}",wifi,coarse,ok,0.44550338551634894,1,0.9995307822508875,0.0039200210470928705,0.9999985260340953,0.999777644795769,0.9992840415852513
,1,18.67327025416307,0.0,368,lightgbm,1.04953590986068,"{""colsample_bytree"": 0.8129182029275368, ""learning_rate"": 0.0661416056804778, ""max_depth"": 12, ""min_child_samples"": 78, ""min_split_gain"": 0.4381103888003405, ""n_estimators"": 1778, ""num_leaves"": 52, ""reg_alpha"": 0.0003040018057179184, ""reg_lambda"": 0.09293646189606537, ""subsample"": 0.9370907751622776, ""subsample_freq"": 1}",wifi,coarse,ok,0.4844701700913286,2,0.9995359791474102,0.0028808208366219415,0.9999986142653972,0.9998365737500131,0.9992355652342526
,1,49.9337838741485,0.0,982,lightgbm,1.0495172574694516,"{""colsample_bytree"": 0.9944382858121681, ""learning_rate"": 0.03233391417860963, ""max_depth"": 14, ""min_child_samples"": 54, ""min_split_gain"": 0.6995436469655536, ""n_estimators"": 3371, ""num_leaves"": 104, ""reg_alpha"": 0.27579000037018186, ""reg_lambda"": 0.6852061279493383, ""subsample"": 0.7388657848829409, ""subsample_freq"": 1}",wifi,coarse,ok,0.49974830587348507,3,0.9995173295117568,0.0032359905288082084,0.9999985591538977,0.9998164258561942,0.9992184120638993
,1,36.328131954185665,0.0,579,lightgbm,1.0495389233355037,"{""colsample_bytree"": 0.7110569742574422, ""learning_rate"": 0.028903135790199142, ""max_depth"": -1, ""min_child_samples"": 224, ""min_split_gain"": 0.06029592708202358, ""n_estimators"": 2334, ""num_leaves"": 90, ""reg_alpha"": 0.3971692272555479, ""reg_lambda"": 0.0017455987796731014, ""subsample"": 0.8639540160064052, ""subsample_freq"": 1}",wifi,coarse,ok,0.460501204815316,4,0.9995389941568629,0.004012102078400421,0.9999985835728185,0.9997724277999215,0.9993056694956968
,1,74.36969124595635,0.0,2127,lightgbm,1.0494877537094305,"{""colsample_bytree"": 0.7135103442154789, ""learning_rate"": 0.027658380797113823, ""max_depth"": 8, ""min_child_samples"": 212, ""min_split_gain"": 0.8264141063270565, ""n_estimators"": 4623, ""num_leaves"": 31, ""reg_alpha"": 0.0163548259529522, ""reg_lambda"": 19.44558439568249, ""subsample"": 0.8738253967540804, ""subsample_freq"": 1}",wifi,coarse,ok,0.4823789875305067,5,0.9994878453733189,0.003183372796632465,0.9999981667222302,0.9998193990765472,0.9991565114926242
,1,50.60564910504036,0.0,1610,lightgbm,1.0494433728052093,"{""colsample_bytree"": 0.7646079112638954, ""learning_rate"": 0.06200626142605163, ""max_depth"": -1, ""min_child_samples"": 55, ""min_split_gain"": 0.8028987215381536, ""n_estimators"": 1617, ""num_leaves"": 161, ""reg_alpha"": 1.321020964572875, ""reg_lambda"": 78.83998447210362, ""subsample"": 0.6738287765413358, ""subsample_freq"": 1}",wifi,coarse,ok,0.4477785049775551,6,0.9994434812708322,0.004761904761904762,0.9999978306875441,0.999729869292556,0.9991572572826395
,1,61.6092152830679,0.0,1627,lightgbm,1.0494941306750447,"{""colsample_bytree"": 0.8387212752805857, ""learning_rate"": 0.04093443672764695, ""max_depth"": 6, ""min_child_samples"": 45, ""min_split_gain"": 0.9995669381411457, ""n_estimators"": 3790, ""num_leaves"": 120, ""reg_alpha"": 0.0007125011607142315, ""reg_lambda"": 0.7605219938310458, ""subsample"": 0.8828420114015378, ""subsample_freq"": 1}",wifi,coarse,ok,0.4387897641025489,7,0.9994942129154746,0.003985793212312549,0.999998355191401,0.9997738991575319,0.9992146831138224
,1,16.587895545875654,0.0,300,lightgbm,1.0495210153661707,"{""colsample_bytree"": 0.6665941485771726, ""learning_rate"": 0.07356680249750089, ""max_depth"": 12, ""min_child_samples"": 78, ""min_split_gain"": 0.3658816536150383, ""n_estimators"": 2253, ""num_leaves"": 175, ""reg_alpha"": 0.8083152026352763, ""reg_lambda"": 0.006748148140608567, ""subsample"": 0.8226107244683603, ""subsample_freq"": 1}",wifi,coarse,ok,0.4410703882305751,8,0.9995210860157863,0.004143646408839779,0.9999985870076897,0.9997649615059178,0.9992773294751129
,1,23.780198095133528,0.0,565,lightgbm,1.0495064454115732,"{""colsample_bytree"": 0.8037523792203856, ""learning_rate"": 0.04754659994837002, ""max_depth"": 14, ""min_child_samples"": 180, ""min_split_gain"": 0.9511452960680378, ""n_estimators"": 1380, ""num_leaves"": 316, ""reg_alpha"": 0.00016432304886993243, ""reg_lambda"": 0.07446199565739071, ""subsample"": 0.8905286451425772, ""subsample_freq"": 1}",wifi,coarse,ok,0.4453674778039471,9,0.999506523917924,0.0038410944488292556,0.9999984298729854,0.9997821092274504,0.9992310904941605
,1,22.46404158207588,0.0,395,lightgbm,1.0495415172270064,"{""colsample_bytree"": 0.9072442255345757, ""learning_rate"": 0.04548226885286525, ""max_depth"": 14, ""min_child_samples"": 33, ""min_split_gain"": 0.06726724081998925, ""n_estimators"": 3482, ""num_leaves"": 71, ""reg_alpha"": 0.0326170688905298, ""reg_lambda"": 0.00949743477969167, ""subsample"": 0.8153047610240154, ""subsample_freq"": 1}",wifi,coarse,ok,0.4999913963906378,10,0.9995415836587442,0.0031439094975006577,0.9999986713652449,0.999821656298107,0.9992616678847903
